SYMBOL HCT15_LARGE_INTESTINE
STXBP5-AS1 0.0056
TNFSF4 -0.0116
SPACA5B -0.005
FLJ45513 0.0209
CCR2 -0.02
PRR20B -0.0125
FAHD2CP 0.0033
SFTPA2 -0.002
PRR20C -0.0125
PRR20D -0.0125
PRR20E -0.0125
LOC729264 0
ZNF286B 0.0385
TNFRSF4 0.1105
OC90 -0.0269
CETN4P -0.0116
PLIN4 -0.0266
FAM86HP -0.0507
GAGE12J -0.005
TXK -0.0238
GAGE2D -0.005
LOC729420 0.0872
GAGE12C -0.005
GAGE12B -0.005
GAGE12E -0.005
GATSL2 -0.0528
CCDC61 -0.0159
GAGE12H -0.005
LOC729444 0.0221
GAGE2A -0.005
HSD52 0.0154
RAD51AP2 0.0067
TXN 0.0043
LOC729506 -0.041
TMEM242 -0.0364
AACSP1 -0.0061
PRAMEF14 0.009
FAM72A 0.0162
DIRC3 -0.0153
SPDYE6 -0.0195
TXNRD1 0.0133
LOC729603 -0.0284
LOC729609 0.0905
FLJ37453 0.0115
PRR23A 0.0074
MRS2P2 0.021
ZNF812 -0.0266
C14orf38 0.0054
LOC729678 -0.0061
LOC729683 0.0122
FAM90A2P 0.0358
TYK2 -0.0266
DNAJC27-AS1 0.0126
LOC729732 0.0358
LOC729737 0.1105
LOC729739 -0.0018
ZNF878 -0.0266
CEACAM18 0.0087
GOLGA8C -0.7732
SEC14L1P1 -0.0167
TYMS 0.0152
FAM160A1 -0.0197
LOC729852 0.0049
LSP1P3 -0.0043
TBC1D3H 0.0082
TYR 0.0033
LOC729911 -0.0029
ISPD 0.0049
LOC729950 0.0218
SHISA7 -0.0173
LOC729966 -0.0266
MORN2 0.0288
LOC729970 0.0613
FLJ30403 0.0087
LOC729987 0.589
MEF2BNB -0.0266
SHISA9 0
C7 -0.0043
SEC14L6 0.0221
ABCC6P2 0
ZNF814 -0.0173
ZNF726 -0.0266
LOC730091 0.0091
RRN3P1 0
C16orf52 0
TYRO3 0.0386
LOC730101 0.016
LOC730102 -0.0018
FAM166B 0.0135
TMEM229A 0.0355
GSTA7P 0.016
LOC730159 -0.0116
LOC730183 0
MEIS1-AS3 -0.006
TYRO3P -0.0018
LOC730227 0.0162
IRG1 0.0182
PPIAL4E 0.0288
ZNF735 -0.0953
GTF2H2D 0.0379
LOC730441 0.0024
TYROBP -0.0266
TYRP1 -0.0228
LOC730668 0.0067
U2AF1 0.0149
KRTAP2-3 0.0082
LOC730811 0.0522
FLJ36777 0.0193
C8A 0.0154
UBA52 -0.0266
RFX8 0.0142
LOC731223 -0.0293
LOC731275 0.0162
UBB 0.0339
LOC731424 0.0215
UBC -0.0847
UBA1 -0.005
LOC731779 -0.0024
LOC731789 0.009
UBA7 -0.0124
UBE2A 0.0027
C8B 0.0154
UBE2B -0.0159
UBE2D1 0.0357
UBE2D2 -0.0159
TDRG1 -0.002
LOC732275 0.0217
UBE2D3 0.0014
UBE2E1 -0.0041
UBE2E2 -0.0041
UBE2G1 -7e-04
UBE2G2 0.0864
UBE2H 0.0024
UBE2I 0
C8G 0.038
UBE2L3 0.0221
UBE2N -0.004
UBE2V1 -0.0015
UBE2V2 0.0493
UBE3A -0.0148
OSGIN2 -0.0142
SUMO1 0.0362
UBP1 0.0489
UBTF 0.014
UCHL1 -0.0238
UCHL3 0.0872
UPK1B -0.0289
UCN 0.0126
C9 -0.0043
UCP1 -0.0116
UCP2 0.0022
UCP3 0.0022
UFD1L 0.0221
SNHG9 0
SLC35A2 -0.005
SCGB1A1 0.0252
UGCG 0.0043
UGDH -0.0238
UGP2 -0.006
UGT2B4 0.0014
UGT2B7 -0.0728
UGT2B15 0.8137
UGT2B17 0.8137
UGT8 -0.0116
UMOD 0
UCK2 -0.0121
UMPS -0.0289
COL14A1 -0.0088
UNG 0.0133
USP4 -0.0124
NR1H2 0.0087
UPP1 0.0036
UPK2 -0.0236
VPS51 0.0252
UPK3A 0.0067
UQCRB -0.0142
UQCRC1 -0.0124
UQCRC2 0
UQCRFS1 -0.0266
UQCRH 0.0518
UROD 0.0115
UROS 0.0163
USF1 -0.0121
USF2 -0.0266
USP1 0.0177
USH2A 0.0162
MRPL49 0.0252
CLRN1 -0.0108
UTRN 0.0056
KDM6A -0.005
UTY -0.8796
UVRAG 0.0022
VARS 0.1441
VASP -0.0159
VAV1 -0.0266
ZNHIT2 0.0252
VAV2 -0.0067
VBP1 0.0583
VCAM1 -0.0155
VCL -0.002
VCP 0.0135
VDAC1 -0.0159
VDAC2 -0.002
VDAC3 -0.0058
VDR 0.0318
VEGFA -0.002
VEGFB 0.0252
VEGFC 0.0215
VGF 0.0094
VHL -0.0118
VIL1 -0.0153
EZR -0.0284
VIM -1.8691
VIP 0.0056
VIPR1 0.0256
VIPR2 0.0109
VLDLR -0.0228
BEST1 0.0252
MPPED2 -0.0167
VPREB1 0.0221
TRPV1 -7e-04
VRK1 -0.0293
VRK2 -0.006
VSNL1 0.0067
VTN 0.0082
C11orf9 0.0252
VWF 0.0173
WARS -0.0293
WAS -0.005
ZAN 0.0094
WIPF1 0.0442
EIF4H -0.0528
C11orf10 0.0252
CLIP2 -0.0528
LAT2 -0.0528
CORO2A 0.0043
WEE1 0.0091
WFS1 0.0193
WHSC1 0.0193
WHSC2 0.0193
DAGLA 0.0252
WNT1 0.0318
WNT2 0.0355
WNT3 0.0209
WNT5A -0.0124
WNT6 -0.0153
WNT7A 0.0268
WNT7B 0.0067
WNT8A -0.0159
WNT8B 0.0178
WNT10B 0.0318
WNT11 0.0022
WNT2B 0.0288
WNT9A 0.0162
WNT9B 0.0209
WRB 0.0593
WRN 0.0173
WT1 -0.0167
XBP1 0.0221
XDH 0.0126
XG 0.0905
C16orf3 0.0217
XIST -0.005
XK -0.005
XPA 0.0043
XPC 0.0268
METTL12 0.0252
XPNPEP1 0.0178
XPNPEP2 0.0027
XPO1 -0.006
XRCC1 -0.0266
XRCC2 0.0109
XRCC3 0.0133
XRCC4 0.0045
FMNL1 0.014
XRCC5 -0.0153
CEMP1 0
YES1 0.0152
YY1 -0.0293
YWHAB 0.0099
C18orf1 0.0286
YWHAE -7e-04
YWHAG -0.0528
YWHAH 0.0221
YWHAZ -0.0142
ZAP70 0.0504
SF1 0.0252
ZFP36 -0.0266
ZFP37 0.0043
PTTG1IP 0.0864
ZFP161 0.0152
ZFPL1 0.0252
ZFX 0.0905
ZFY -0.8796
ZIC1 -0.0108
ZIC2 0.0182
ZIC3 0.0027
ZNF2 0.0033
C21orf2 0.0864
ZNF3 0.0094
ZNF711 -0.005
ZNF7 -0.0024
ZNF8 -0.0173
CNBP 0.0425
ZNF10 0.0577
ZNF12 0.0049
ZNF14 -0.0266
ZNF708 -0.0266
ZNF16 -0.0024
ZNF17 -0.0173
ZNF18 -7e-04
ZNF19 -0.008
ZNF20 -0.0266
ZNF182 -0.005
TMEM50B 0.0023
ZNF22 -0.009
ZNF23 -0.008
ZNF24 0.0218
ZNF26 0.0577
ZNF28 0.0224
ZSCAN20 0.0115
MPPED1 -0.0035
ZNF32 -0.009
ZNF33A -0.0191
ZNF33B -0.0191
ZNF35 0.0256
ZKSCAN1 0.0094
ZNF37A -0.0191
ZSCAN21 0.0094
CA1 -0.0142
ZNF41 -0.005
MZF1 -0.0173
ZNF43 -0.0266
ZNF45 0.0246
ZBTB25 -0.0047
CA2 -0.0142
CA3 -0.0142
CA4 0.0122
ZNF69 -0.0266
ZNF70 0.0221
ZNF74 0.0221
ZNF75D 0.0027
ZNF75A 0
ZNF76 -0.002
CA5A 0.0217
ZNF79 -0.0305
ZNF80 -0.0289
ZNF84 0.0577
ZNF221 0.0246
ZNF85 -0.0266
ZNF90 -0.0266
ZNF91 -0.0266
CA6 0.0119
ZNF99 -0.0266
CA7 -0.008
CA8 -0.0142
ZNF222 0.0246
ZNF121 -0.0266
SYS1-DBNDD2 0.0099
LUZP6 0.0024
SNORD113-1 -0.0293
SNORD113-2 -0.0293
SNORD113-4 -0.0293
SNORD113-5 -0.0293
SNORD113-6 -0.0293
SNORD113-7 -0.0293
SNORD113-9 -0.0293
SNORD114-1 -0.0293
SNORD114-2 -0.0293
SNORD114-3 -0.0293
SNORD114-4 -0.0293
SNORD114-5 -0.0293
SNORD114-6 -0.0293
SNORD114-7 -0.0293
SNORD114-8 -0.0293
SNORD114-9 -0.0293
SNORD114-10 -0.0293
SNORD114-11 -0.0293
SNORD114-12 -0.0293
SNORD114-13 -0.0293
SNORD114-14 -0.0293
SNORD114-15 -0.0293
SNORD114-16 -0.0293
SNORD114-17 -0.0293
SNORD114-18 -0.0293
SNORD114-19 -0.0293
SNORD114-20 -0.0293
SNORD114-21 -0.0293
SNORD114-22 -0.0293
SNORD114-23 -0.0293
SNORD114-24 -0.0293
SNORD114-25 -0.0293
SNORD114-26 -0.0293
SNORD114-27 -0.0293
SNORD114-28 -0.0293
SNORD114-29 -0.0293
SNORD114-30 -0.0293
SNORD114-31 -0.0293
ZNF124 0.0298
PFN1P2 0.0288
CA9 0.0135
HAR1A -0.0015
HAR1B -0.0015
MKRN3 0.0083
PRCD 0.0122
RELL1 -0.0238
MIR758 -0.0293
MIR671 0.6201
MIR668 -0.0293
MIR767 0.0583
MIR454 0.0122
MIR769 -0.0159
MIR766 0.0027
MIR802 0.0023
MIR765 -0.0121
MIR770 -0.0293
PSAPL1 0.0193
MKRN7P 0.0099
ZNF131 -0.0043
ZNF132 -0.0173
ZNF133 0.0307
ZNF134 -0.0173
ZNF135 -0.0173
ZNF136 -0.0266
ZNF137P 0.0224
ZNF138 -0.0953
ZNF140 0.0577
CA11 0.0087
ZNF141 0.0193
ZNF142 -0.0153
ZNF143 0.0091
PCGF2 0.0082
ZBTB16 -0.0236
ZNF146 -0.0266
TRIM25 0.0122
ZNF148 -0.0289
ZBTB17 0.0115
CA12 0.0219
ZNF154 -0.0173
ZNF155 0.0246
ZNF157 -0.005
VEZF1 0.0122
ZNF165 0.0013
TRIM26 0.0342
ZNF174 0
ZNF175 0.0087
CACNA1A -0.0266
ZNF177 -0.0266
RNF112 0.0385
ZNF180 -0.0159
RNF113A 0.0027
ZNF184 0.0013
ZNF185 0.0583
CACNA1B 0.038
ZNF187 0.0013
ZNF189 0.0043
ZNF192 0.0013
ZNF193 0.0013
ZNF195 0.0492
CACNA1C 0.0173
ZMYM2 0.0607
ZNF200 0
ZNF202 -0.0236
ZNF204P 0.0013
ZNF205 0
ZNF207 0.0082
ZNF208 -0.0266
CACNA1D -0.0124
ZNF213 0
ZNF214 0.0091
ZNF215 0.0091
ZFAND5 0.5668
ZNF217 -0.0015
ZNF223 0.0246
ZNF224 0.0246
ZNF225 0.0246
ZNF226 0.0246
CACNA1E -0.0018
ZNF227 0.0246
ZFP112 0.0246
ZNF229 -0.0159
ZNF230 0.0246
ZNF232 -7e-04
ZNF236 0.0036
SLC30A1 0.0162
CACNA1F -0.005
SLC30A2 0.0115
SLC30A3 0.0126
SLC30A4 -0.0082
ZP2 0
ZP3 -0.0528
MAP3K12 0.0318
ZXDA -0.005
CACNA1S 0.0031
ZYX 0.0246
LUZP1 0.0115
PRDM2 0.009
DDR1 0.0342
DNALI1 0.0115
PTP4A1 -0.0126
LRP8 0.0106
LAPTM5 0.0115
FAM18A 0
BSND 0.0106
CACNA2D1 0.0103
CSDE1 0.0288
EVI5 0.0613
DAP3 1.5454
CACNB1 0.0082
NPHS2 -0.0018
CACNB2 0.009
BTG2 0.0162
PXDN 0.0522
CACNB3 0.0318
ALMS1 -0.006
MOGS -0.006
RNF103 -0.006
TUBA1A 0.0318
PAX8 -0.0024
CACNB4 0.023
IL1R2 0.0142
MALL 0.0142
CXCR4 -0.0345
FZD5 0.0453
SCG2 -0.0153
CACNG1 0.0122
BRPF1 -0.0118
IFRD2 -0.0124
MAPKAPK3 -0.0124
SEMA3B -0.0124
SLMAP -0.0179
MANF -0.0124
USP7 0
RAB7A 0.0425
SLC25A20 -0.0124
KCNAB1 0.0091
SLBP 0.0193
DUSP26 0.0173
CRELD1 -0.0118
MRP63 0.0607
COLEC11 0.0522
OTUB2 -0.0293
PCYOX1L -0.0159
YIPF2 -0.0266
PRR14 0
C17orf53 0.014
C7orf49 0.0024
GDAP1L1 0.0099
RHPN1-AS1 -0.0024
LRFN4 -3e-04
CAD 0.0126
AUNIP 0.0115
VKORC1 0
C19orf43 -0.0266
MIS12 -7e-04
CUEDC2 0.0178
SCNM1 0.0288
METRN 0
DBNDD1 0.0217
SLX1B 0
DDX50 -0.002
CAMKV -0.0124
LOC79015 0.0099
DDA1 -0.0266
GGCT 0.0036
GID4 0.0196
CENPM 0.0221
C7orf25 0.0036
TMEM106C 0.0318
NUP37 -0.0335
C20orf195 -0.0015
AHNAK 0.0252
ZNF655 0.0094
SPATA5L1 -0.0082
ST8SIA4 -0.0054
PDCL3 0.0142
ERI3 0.0115
C7orf26 0.0049
NABP2 0.0318
KXD1 -0.0266
PVRIG 0.0094
ZFYVE21 0.0133
DDX54 0.029
TMEM38A -0.0266
TSEN34 0.0224
KCTD15 -0.0266
SECISBP2 0.0043
REEP5 -0.0159
NOC4L 0.0577
ALG8 0.0022
TRPM8 0.0274
PRRG4 -0.0167
PRRG3 0.0583
ASPSCR1 0.0355
TMEM223 0.0252
ATG9A -0.0153
METTL16 -7e-04
FTO -0.008
KDELC1 0.0182
ELOVL6 0.0368
FASTKD3 -0.041
TMEM109 0.0252
C2orf49 0.0142
DSCC1 -0.0088
DCTPP1 0
C1orf50 0.0115
CCDC86 0.0252
C11orf48 0.0252
MLPH 0.0274
WDR77 0.0128
SLC25A23 -0.0266
C19orf42 -0.0266
ALG12 0.0067
ZNF426 -0.0266
TMUB2 0.014
TRAPPC6A -0.0159
METTL22 0
CARD14 0.4009
CHAC1 0.6866
C9orf16 -0.0305
ESRG -0.0124
C11orf83 0.0252
C11orf49 -0.0167
TRIM48 -0.0167
C1orf116 0.0162
LINC00626 -0.0121
TAF1D -0.0094
RNF26 -0.0236
MEG8 -0.0293
MAPKAP1 -0.0305
PWRN1 -0.0148
PWRN2 0.0083
DEK -0.0078
DHX58 0.0082
NDUFAF5 0.0194
TMEM185B 0.0106
APOO 0.0905
LY6G6E 0.1441
FAM134A -0.0153
DERL1 -0.0088
CCDC28B 0.0115
PHF23 -7e-04
MBOAT7 0.0224
PPDPF -0.0015
CHCHD7 -0.0142
FKRP -0.0159
MMP28 0.0082
ZSCAN5A -0.0173
ALDH5A1 0.0072
FA2H 0.0159
GDPD3 0
DHRS11 0.0082
TNIP2 0.0193
PLEKHF1 -0.0266
MFSD11 0.0122
GNPTAB -0.0335
NOL12 0.0221
PRRC2A 0.1441
C7orf23 0.0103
LENG1 0.0224
LILRP2 0.0224
LILRA6 0.0224
C1orf35 0.0162
BAG6 0.1441
PRR15L 0.0209
RBM42 -0.0266
CENPO 0.0126
C19orf57 -0.0266
CRELD2 0.0067
ZNF343 0.0194
FBXL15 0.0178
ZNF576 -0.0266
THTPA 0.0529
GPANK1 0.1441
EFHD2 0.009
TTPAL 0.0099
BRCC3 0.0583
FSD1 -0.0266
TMEM43 0.0268
DDX39B 0.1441
IRX6 -0.008
IRX3 -0.008
IRX1 -0.041
ABHD16A 0.1441
SLC39A7 -0.002
THOC6 0
HSD17B8 -0.002
ZNF557 -0.0266
MMEL1 0.7307
DCAF10 0.0135
OR13A1 -0.009
OR5H6 -0.0316
CALB1 -0.0142
OR5H2 -0.0316
OR7E91P -0.006
OR4K5 0.7657
OR2H2 0.0013
OR51G1 -0.1104
OR11H2 0.7657
OR51B4 -0.0609
OR51B2 -0.0609
RDBP 0.1441
RSG1 0.0115
ZXDC 0.0425
BHLHE41 -0.0277
HMGN5 -0.005
FCRL2 -0.0121
B3GNT4 0.029
BCL2L14 0.0489
CALB2 -0.008
LST1 0.1441
NOX5 0.0219
PLA2G7 0.016
GLB1L -0.0153
KREMEN2 0
ZBED2 -0.0289
LRFN3 -0.0266
C17orf62 0.0355
TFEB -0.002
HAUS3 0.0193
LRRC2 -0.02
FYCO1 0.0256
BIRC7 -0.0015
WDR25 -0.0293
C16orf53 0
ULBP3 0.0056
DLEU2L 0.0177
OR52N1 -0.8327
S100G 0.0905
OR4F5 -1.7661
OR2A4 0.0056
OR4K1 0.7657
STL 0.0076
FAM65A -0.008
C2orf47 0.0362
EPM2A 0.0056
NKAIN1 0.0115
GCC1 0.0024
ATP13A3 -0.0139
TTC13 0.0162
EPS8L3 0.0128
ABHD8 -0.0266
NKAP 0.0027
CDC73 1.8757
SLC52A2 -0.0024
SPAG16 -0.0153
TMEM231 0.0159
CORO7 0
CHPF -0.0153
CARS2 0.0728
RNF128 0.0183
MRPL24 -0.0121
C10orf76 0.0178
MUL1 0.0115
SAP130 0.0143
RNF219 0.0182
CEP97 -0.0289
CALCA 0.0558
TCTN1 0.029
ADIPOR2 0.0173
CERS4 -0.0266
PGBD5 0.0162
FAM118B -0.0236
RIC3 0.0091
METTL21D 0.0054
ACSS3 -0.004
NAA16 -0.0125
TMCO7 -0.008
CCNJL -0.0345
HMBOX1 0.0173
RNASEH2B -0.0125
SNRNP25 0
GALNT14 0.0126
C6orf211 0.0056
NDNF -0.0116
TNFAIP8L2 0.0288
OGFRL1 -0.014
SH3TC2 -0.0159
OCEL1 -0.0266
C1orf54 0.0288
EFTUD1 -0.0029
FAM184A 0.0076
FAT4 -0.0116
SCRN3 0.0442
CCDC121 0.0126
ARMC7 0.0122
TMEM53 0.0115
C22orf46 0.0221
ROGDI 0
ARSJ 0.0368
CHMP6 0.0355
SRD5A3 0.0035
EFCAB1 -0.0142
PANK3 -0.0345
AKIRIN1 0.0115
MCPH1 -0.0367
MAP7D3 0.0027
AIMP2 0.0049
USB1 -0.008
RHBDF2 0.0122
TMEM204 0
HECTD3 0.0115
BEND5 0.0106
RPAP3 0.0318
ARHGAP10 -0.0116
DYNC2H1 -0.0094
PPP1R3B -0.0108
NEIL1 -0.0018
HSPBAP1 -0.0289
NARG2 0.0219
DHX40 0.0122
PLEKHF2 -0.0142
FLJ13197 -0.0238
PARP8 -0.0043
C3orf52 -0.0289
ZCCHC6 0.0043
NLRX1 -0.0236
FN3KRP 0.0355
ZNF329 -0.0173
VEPH1 0.0091
FASTKD1 0.0442
OGFOD2 0.019
SMC6 0.0067
VTCN1 0.0288
C22orf29 0.0221
MLF1IP 0.0215
ZDHHC14 -0.0284
MSANTD2 -0.0236
SAP30L -0.0159
LINC00341 -0.0293
STEAP4 0.0103
GAL3ST4 0.0094
QTRTD1 -0.0289
ZNF322 0.0072
YRDC 0.0115
MANEA 2e-04
GALNT12 0.0043
ZC2HC1C -0.0293
C14orf169 -0.0047
ZMAT4 -0.0058
ZYG11B 0.0106
CALCB 0.0558
C17orf101 0.0355
C11orf80 -3e-04
LRRK1 0.0181
PRKRIP1 -0.0195
NOL9 0.0119
GLT25D1 -0.0266
MORC4 0.0183
IPO4 0.0529
GTDC1 -0.145
IGFLR1 -0.0266
CCDC51 -0.0124
NPEPL1 -0.0015
PPCS 0.0115
TBL1XR1 -0.0139
AAGAB 0.0219
VPS37B 0.019
ANKRD55 -0.0043
SUV39H2 -0.0399
ZNF768 0
THAP9 0.0014
WDR59 0.0159
LIN28A 0.0115
PALB2 0
SH3D21 0.0115
NSUN7 -0.0238
NARS2 0.0022
E2F8 0.0275
KCTD17 0.0221
TBC1D17 0.0087
TEFM 0.0082
BBS10 -0.004
TTLL7 0.022
ZBBX -0.0139
C10orf68 0.009
CXorf36 -0.005
ZNF419 -0.0173
CLIP4 0.0126
ECHDC3 -0.0157
ADGB 0.0056
LMAN1L -0.0018
MAFK 0.0049
ZNF385D -0.0041
SLC25A22 0.0492
ZFAND1 -0.0142
SNIP1 0.0115
ASB13 -0.0286
ZNF750 0.0355
DHRS12 -0.0125
ZNF668 0
FZD3 0.0173
GEMIN7 -0.0159
C1orf115 0.0162
ISOC2 -0.0173
ELMO3 -0.008
C15orf29 -0.0053
TXNDC15 -0.0159
MCTP1 0.0045
GRTP1 0.0728
ZFHX4 -0.0142
ACBD4 0.014
MICALL2 0.0049
MTERF 0.0517
CCDC82 -0.0094
IQCA1 0.0274
LRRC31 -0.0139
C7orf10 0.0036
MYH14 0.0087
RERGL 0.0489
KLHL36 0.0217
ZNF665 0.0224
CLMN -0.0293
SHFM1 0.0517
FBXO31 0.0217
GSDMD -0.0024
C12orf49 0.029
ALG9 -0.0236
ZNF408 -0.0167
ARMC5 0
UGT2A3 -0.0728
TFPI2 0.0517
ALS2CR8 0.0362
SHCBP1 -0.008
HHIPL2 0.0162
HPS6 0.0178
NBLA00301 0.0215
VASH2 0.0162
GSTCD 0.0106
TTC21B 0.0442
PTCD2 0.0379
SLTM 0.0219
MMRN2 -0.002
EHMT1 0.038
AGMAT 0.009
NIPAL2 -0.0142
TLE6 -0.0266
MOB3B -0.0117
ZNF552 -0.0173
WDR78 0.0177
ST7 0.0355
CATSPERB -0.0293
ARHGAP28 -0.0187
CAMKMT -0.0128
CCDC48 0.0425
CLMP -0.0236
METTL8 0.0442
NAA40 0.0252
ZMYM1 0.0115
KDM8 0
QSER1 -0.0167
GEMIN6 0.0288
PEAK1 -1.3239
LONRF3 0.0027
PIP4K2C 0.0318
TMC5 0
CCDC102B 0.0036
ARHGEF5 0.0246
NHEJ1 -0.0153
AGBL2 -0.0167
ZBTB3 0.0252
FAM124B -0.0153
ZDHHC11 -0.8301
RNF122 0.0173
C7orf63 0.0103
TMEM180 0.0178
CSPP1 -0.0142
PDZD3 -0.0236
FAM57A -0.8223
EPHX3 -0.0266
TM4SF20 -0.0153
LINC00115 0.1105
SNX22 0.0219
FLJ13224 -0.0037
NEK11 -0.0507
TUBAL3 -0.0286
ZNF669 0.0298
RBFA 0.0036
C11orf63 -0.0236
TREML2 -0.002
BORA 0.0872
TCTN2 -0.0847
ALG13 -0.0307
CPSF7 0.0252
BAALC -0.0142
RPAP2 0.0613
CBLL1 0.0065
NUDT18 0.0363
RABEP2 0
THSD4 2.2359
UBA5 -0.001
DCAKD 0.014
CCDC134 0.0221
ZNF212 0.0246
ZC3H14 -0.0293
PODNL1 -0.0266
MAP9 -0.0197
HDAC11 0.0268
CAAP1 -0.0117
PLBD1 0.0489
LPCAT1 -0.041
RIN3 -0.0293
ZNF671 -0.0173
MCMBP 0.0178
GGNBP2 0.0082
ZNF672 0.0298
ATP8B4 4e-04
THNSL1 0.009
RPP21 0.0342
ZNF613 0.3501
PRR5L -0.0167
CALCR 0.0517
CYBRD1 0.0442
NUP85 0.0122
NAA60 0
TMC7 0
MORN1 0.7307
BTNL8 -0.0061
TUSC3 0.0363
PYROXD1 0.0489
ACTR5 0.0099
ATAD5 0.0082
MAGIX -0.005
SETD6 -0.008
C2orf54 0.0274
TCEAL4 0.0183
MRM1 0.0082
NANOG 0.0173
ADM2 0.0067
SPEF2 -0.0043
FAM110D 0.0115
MAP6D1 -0.0139
UBXN8 0.0173
DOK3 -0.0345
TNIP3 -0.0116
KIAA0319L 0.0115
SYNPO2L -0.002
ADCK4 -0.0266
CNTD2 -0.0266
CNTNAP3 0.0135
SLC35E1 -0.0266
KAT6A -0.0058
LINC00472 -0.014
ZNF696 -0.0024
L2HGDH 0.0054
C10orf95 0.0178
DHDDS 0.0115
LPPR3 -0.0266
PLEKHS1 0.0178
SYNDIG1 0.0099
NOL10 0.0067
PDZD7 0.0178
ERMP1 -0.0228
PAQR6 -0.0121
DENND1C -0.0266
CEP76 0.0286
PHF17 -0.0116
DENND2D 0.0128
DNAJC22 0.0318
ABCA11P 0.0193
SCD5 0.0014
WDR76 0.0386
ATAT1 0.0342
ZNF767 0.0246
WLS 0.0177
ZNF442 -0.0266
CPED1 0.0355
GRHL2 -0.0142
TRMT2B 0.0183
DSN1 0.0099
FRMD1 -0.0284
DNAJB14 0.0014
POF1B -0.005
ZNF702P 0.0224
SVEP1 0.0043
TTC26 0.0024
PLEKHH3 0.0082
OBFC1 0.0178
AGPAT4-IT1 -0.0284
ELOVL7 0.0379
ANKRD53 -0.006
CALD1 0.0024
PSCA -0.0024
GREB1L 0.0218
PCNXL2 0.0162
ESRP2 -0.008
DOCK5 0.0363
C5orf44 0.0379
C10orf88 0.0163
TMEM156 -0.0238
GLRA3 0.0215
RMI1 0.0043
FAM192A -0.008
PHC3 -0.0139
FAM188A -0.0045
WWC2 0.0215
C14orf159 -0.0293
NAA25 0.029
UBTD1 0.0178
FOXRED2 0.0221
TMEM62 0.0386
MYO15B 0.0122
NRSN2 0.0988
SLC24A6 0.029
PANK2 0.0194
FBXL18 0.0049
SEMA6D 1.7263
ZNF556 -0.0266
CSRNP3 0.0442
ANP32A-IT1 0.0219
TRPM3 0.0482
FAM106A 0.0385
GPR157 0.0119
CEBPA-AS1 -0.0266
PGAP1 0.0362
LRRTM4 -0.006
ATF7IP2 0
DCAF17 0.0442
LINC00574 -0.0284
ADAMTS20 -0.0046
CCDC15 -0.0236
HEXA-AS1 -0.0018
TUBA4B -0.0153
FLJ14107 0.0363
ZNF606 -0.0173
MZT2B -0.0345
C7orf69 0.0036
CALM1 -0.0293
ZFP2 -0.0061
ZNF614 0.4407
C3orf36 0.0074
BICC1 0.0357
BAIAP2L2 0.0221
ARL14 0.0031
PIF1 0.0219
YSK4 -0.0345
VCPIP1 -0.0142
CCDC33 -0.0018
C14orf45 -0.0293
TRIM46 0.01
CCDC170 0.0056
NR4A3 0.0043
LRRC8E -0.0266
C1orf129 -0.0116
RPF1 0.022
ZNF703 0.0173
PTGES2 -0.0305
SIKE1 0.0288
FRAS1 0.0014
THOC7 0.0296
UXS1 0.0142
PQLC1 0.0036
ZC3H12A 0.0115
ASRGL1 0.0252
CENPT -0.008
EDC3 -0.0018
NAA15 -0.0116
CWH43 0.0324
ASMTL-AS1 0.0905
ATHL1 0.0492
FLJ22184 -0.0266
C4orf29 -0.0116
MOGAT2 0.0022
CTC1 -7e-04
IFT74 -0.0117
DBF4B 0.014
SPSB1 0.0119
MYCT1 0.0056
C16orf59 0
MYO19 0.0082
KIAA0226L -0.0125
CEP290 -0.004
TTI2 0.0173
BRD3 -0.0067
TMEM134 -3e-04
C10orf57 -0.002
RNF34 0.029
MUS81 0.0252
FUZ 0.0087
HKDC1 -0.002
FBXO11 -0.0128
CHD9 -0.008
FHOD3 0.0218
OPA3 -0.0159
SPG11 0.0386
PROSER1 -0.0125
NUP214 -0.0067
ARMC9 0.0274
CCDC92 -0.0847
TM2D3 0.0181
RUNX1-IT1 0.0023
ALPK1 0.0368
WDR96 0.0178
NAA50 -0.0289
COQ10B 0.0362
LHX3 0.038
ACSF2 0.0445
TARS2 0.0288
RAB11FIP1 0.0173
NUBPL 0.0255
PAAF1 0.0022
ORAI2 -0.0195
RUFY1 -0.0061
CXorf21 -0.005
WDR26 0.0162
C17orf70 0.0355
PIGZ -0.0139
ELL3 0.0386
PREX2 -0.0142
CEP63 0.0074
SLC35F5 -0.0024
FAM214B 0.0135
EFHC2 -0.005
C16orf70 -0.008
TRIM45 0.0288
ZNF430 -0.0266
EDEM3 -0.0018
STAM 0.0822
HSD3B7 0
ITPKC -0.0266
GRPEL1 0.0193
SCUBE1 -0.0035
CDK5RAP3 0.0209
MLLT10 0.009
CUBN -1.5322
MTERFD3 0.0133
CCDC6 0.0357
PLEKHO2 0.0219
EFHD1 0.0274
C2orf44 0.0126
TRABD 0.0067
MED28 -0.0153
FER1L4 0.0099
FLAD1 0.01
SPHKAP -0.0153
NCOA4 -0.009
PDGFD -0.0094
KLHL15 0.0905
TET1 -0.002
LRRC27 0.0163
EPC1 0.009
CPEB4 -0.0345
PPP1R2P9 -0.005
ZKSCAN3 0.0013
GKAP1 0.0043
CXXC4 0.0106
SP6 0.0209
CEP70 0.0074
CCDC68 -0.0178
PUS1 0.0577
ABTB1 0.0425
