SYMBOL BT474_BREAST
MANF -0.6312
USP7 0.0164
RAB7A 0.3992
SLC25A20 -0.7116
KCNAB1 0.4381
SLBP -0.2719
DUSP26 -0.2973
CRELD1 0.0777
MRP63 -0.2692
COLEC11 0.1505
OTUB2 0.277
PCYOX1L 0.0443
YIPF2 0.4694
PRR14 -0.0406
C17orf53 -0.3237
C7orf49 0.3075
GDAP1L1 1.2395
RHPN1-AS1 0.6926
LRFN4 0.665
CAD -0.1491
AUNIP -0.2656
VKORC1 -0.0406
C19orf43 0.4694
MIS12 -0.3153
CUEDC2 -0.2548
SCNM1 -0.2863
METRN 0.0164
DBNDD1 0.0683
SLX1B 0.0196
DDX50 0.0957
CAMKV -0.7116
LOC79015 1.7516
DDA1 0.2702
GGCT 0.6431
GID4 -0.3102
CENPM -0.3174
C7orf25 0.6654
TMEM106C 0.1327
NUP37 -0.2619
C20orf195 0.8138
AHNAK -0.3067
ZNF655 0.2876
SPATA5L1 -0.257
ST8SIA4 -0.5573
PDCL3 -0.0073
ERI3 -0.2966
C7orf26 0.6097
NABP2 0.1315
KXD1 -0.7217
PVRIG 0.2876
ZFYVE21 0.277
DDX54 0.2858
TMEM38A -0.7405
TSEN34 0.0888
KCTD15 0.1023
SECISBP2 -0.3988
REEP5 -0.5418
NOC4L 0.2996
ALG8 -0.2207
TRPM8 -0.0545
PRRG4 0.0447
PRRG3 -0.5108
ASPSCR1 0.6358
TMEM223 -0.3067
ATG9A -0.015
METTL16 -0.3153
FTO 0.0739
KDELC1 -0.2248
ELOVL6 -0.2
FASTKD3 0.6648
TMEM109 0.6692
C2orf49 -0.0073
DSCC1 0.6926
DCTPP1 -0.0406
C1orf50 -0.2742
CCDC86 0.6692
C11orf48 -0.3067
MLPH -0.0545
WDR77 -0.2426
SLC25A23 -0.3648
C19orf42 -0.7405
ALG12 -0.2805
ZNF426 -0.3648
TMUB2 -0.3237
TRAPPC6A 0.0719
METTL22 0.0164
CARD14 -0.3045
CHAC1 -0.3133
C9orf16 0.537
ESRG -0.6312
C11orf83 -0.3067
C11orf49 0.0447
TRIM48 0.4044
C1orf116 -0.2856
LINC00626 0.695
TAF1D -0.2358
RNF26 -0.2591
MEG8 0.277
MAPKAP1 0.6397
PWRN1 1.3909
PWRN2 2.2261
DEK 0.0608
DHX58 -0.2998
NDUFAF5 0.2858
TMEM185B -0.0237
APOO 0.9123
LY6G6E 0.0242
FAM134A -0.015
DERL1 0.6926
CCDC28B -0.2687
PHF23 -0.2853
MBOAT7 0.0888
PPDPF 0.8138
CHCHD7 0.2464
FKRP 0.0719
MMP28 0.2744
ZSCAN5A 0.0706
ALDH5A1 0.0608
FA2H 0.0683
GDPD3 0.0196
DHRS11 0.6948
TNIP2 -0.2719
PLEKHF1 -0.2038
MFSD11 -0.3027
GNPTAB -0.2619
NOL12 -0.3046
PRRC2A 0.0242
C7orf23 0.2876
LENG1 0.0888
LILRP2 0.0865
LILRA6 0.0888
C1orf35 0.3452
BAG6 0.0242
PRR15L -0.3036
RBM42 0.1023
CENPO -0.1829
C19orf57 0.8885
CRELD2 -0.2805
ZNF343 0.2858
FBXL15 -0.2548
ZNF576 0.1045
THTPA 0.8007
GPANK1 0.0242
EFHD2 -0.2698
TTPAL 1.7516
BRCC3 -0.5108
FSD1 -0.375
TMEM43 0.0777
DDX39B 0.0242
IRX6 0.0739
IRX3 0.0739
IRX1 0.7078
ABHD16A 0.0242
SLC39A7 0.0686
THOC6 0.0164
HSD17B8 0.0686
ZNF557 -0.3648
MMEL1 -0.2698
DCAF10 -0.7127
OR13A1 0.0567
OR5H6 0.0336
CALB1 0.6866
OR5H2 0.0336
OR7E91P -0.1973
OR4K5 1.113
OR2H2 0.0608
OR51G1 0.4788
OR11H2 1.113
OR51B4 0.4581
OR51B2 0.4581
RDBP 0.0242
RSG1 -0.2698
ZXDC 0.3992
BHLHE41 0.0663
HMGN5 -0.434
FCRL2 -0.3033
B3GNT4 0.2996
BCL2L14 0.1013
CALB2 0.0683
LST1 0.0242
NOX5 -0.2687
PLA2G7 0.0686
GLB1L -0.015
KREMEN2 0.0164
ZBED2 0.3837
LRFN3 0.1023
C17orf62 0.2317
TFEB 0.0686
HAUS3 -0.2719
LRRC2 -0.6438
FYCO1 -0.6438
BIRC7 0.8138
WDR25 0.277
C16orf53 0.0196
ULBP3 -0.6661
DLEU2L -0.223
OR52N1 0.8162
S100G 0.9123
OR4F5 -0.3878
OR2A4 0.0673
OR4K1 1.113
STL 0.0673
FAM65A 0.0683
C2orf47 -0.0581
EPM2A -0.6661
NKAIN1 -0.2687
GCC1 0.3075
ATP13A3 0.4199
TTC13 -0.2394
EPS8L3 -0.2521
ABHD8 0.2702
NKAP -0.5108
CDC73 0.3463
SLC52A2 0.6926
SPAG16 -0.015
TMEM231 0.0683
CORO7 0.0164
CHPF -0.015
CARS2 -0.2418
RNF128 -0.5108
MRPL24 -0.3033
C10orf76 -0.2548
MUL1 -0.2656
SAP130 0.0165
RNF219 -0.202
CEP97 0.0336
CALCA 0.0807
TCTN1 0.2858
ADIPOR2 0.5726
CERS4 -0.3648
PGBD5 -0.2394
FAM118B -0.2686
RIC3 0.4747
METTL21D 0.2975
ACSS3 0.8604
NAA16 -0.2528
TMCO7 0.0683
CCNJL 0.0427
HMBOX1 -0.362
RNASEH2B -0.2341
SNRNP25 0.0164
GALNT14 -0.1491
C6orf211 -0.6661
NDNF -0.2
TNFAIP8L2 -0.2863
OGFRL1 0.0281
SH3TC2 0.0443
OCEL1 0.7075
C1orf54 -0.2828
EFTUD1 0.0549
FAM184A 0.0673
FAT4 -0.2239
SCRN3 -0.0281
CCDC121 -0.1491
ARMC7 -0.3027
TMEM53 -0.2966
C22orf46 -0.3174
ROGDI 0.0164
ARSJ -0.2
CHMP6 -0.3045
SRD5A3 -0.2136
EFCAB1 -0.2889
PANK3 0.1545
AKIRIN1 -0.2742
MCPH1 -0.4391
MAP7D3 -0.5108
AIMP2 0.6097
USB1 0.0451
RHBDF2 -0.3027
TMEM204 0.0164
HECTD3 -0.2966
BEND5 -0.206
RPAP3 0.1327
ARHGAP10 -0.2095
DYNC2H1 -0.2211
PPP1R3B -0.4501
NEIL1 0.0211
HSPBAP1 0.3919
NARG2 -0.2687
DHX40 1.8957
PLEKHF2 0.6926
FLJ13197 -0.2632
PARP8 -0.3583
C3orf52 0.3837
ZCCHC6 -0.3988
NLRX1 -0.2591
FN3KRP 0.2317
ZNF329 0.0706
VEPH1 0.4381
FASTKD1 0.0061
OGFOD2 0.2996
SMC6 -0.1992
VTCN1 -0.1866
C22orf29 -0.2642
MLF1IP 0.269
ZDHHC14 -0.7139
MSANTD2 -0.2686
SAP30L 0.063
LINC00341 0.277
STEAP4 0.2876
GAL3ST4 0.2876
QTRTD1 0.3837
ZNF322 0.0608
YRDC -0.2742
MANEA 0.0938
GALNT12 -0.3988
ZC2HC1C 0.2663
C14orf169 0.2663
ZMAT4 -1.2546
ZYG11B -0.2491
CALCB 0.0807
C17orf101 0.2317
C11orf80 0.665
LRRK1 -0.2857
PRKRIP1 0.2876
NOL9 -0.2698
GLT25D1 -0.7217
MORC4 -0.5108
IPO4 0.823
GTDC1 -0.0124
IGFLR1 0.1023
CCDC51 -0.7116
NPEPL1 2.043
PPCS -0.2742
TBL1XR1 0.4266
AAGAB -0.2687
VPS37B 0.2996
ANKRD55 -0.3583
SUV39H2 0.0042
ZNF768 -0.0406
THAP9 -0.2262
WDR59 0.0683
LIN28A -0.2656
PALB2 0.0196
SH3D21 -0.2742
NSUN7 -0.2632
NARS2 -0.2207
E2F8 0.0703
KCTD17 -0.3046
TBC1D17 0.0982
TEFM 0.2744
BBS10 0.1539
TTLL7 -0.1961
ZBBX 0.4361
C10orf68 0.0593
CXorf36 0.2384
ZNF419 0.0706
CLIP4 -0.1491
ECHDC3 0.0042
ADGB -0.6661
LMAN1L 0.0211
MAFK 0.5715
ZNF385D 0.0777
SLC25A22 -0.7538
ZFAND1 0.7067
SNIP1 -0.2742
ASB13 0.0438
ZNF750 0.2317
DHRS12 -0.2331
ZNF668 -0.0406
FZD3 -0.362
GEMIN7 0.0719
C1orf115 -0.2608
ISOC2 0.0706
ELMO3 0.0683
C15orf29 0.2588
TXNDC15 0.0277
MCTP1 -0.5573
GRTP1 -0.2648
ZFHX4 0.7037
ACBD4 -0.3237
MICALL2 0.5715
MTERF 0.2876
CCDC82 -0.2358
IQCA1 -0.0545
LRRC31 0.4361
C7orf10 0.6654
MYH14 0.0982
RERGL 0.1465
KLHL36 0.0683
ZNF665 0.0888
CLMN 0.277
SHFM1 0.2876
FBXO31 0.0683
GSDMD 0.6926
C12orf49 0.3706
ALG9 -0.2591
ZNF408 0.0447
ARMC5 -0.0406
UGT2A3 -0.1883
TFPI2 0.2876
ALS2CR8 -0.0182
SHCBP1 0.0739
HHIPL2 -0.2608
HPS6 -0.2548
NBLA00301 -0.2182
VASH2 0.3476
GSTCD -0.2
TTC21B 0.0061
PTCD2 -0.3667
SLTM -0.2687
MMRN2 -0.2208
EHMT1 0.0589
AGMAT -0.2698
NIPAL2 0.6926
TLE6 -0.375
MOB3B -1.7646
ZNF552 0.0706
WDR78 -0.223
ST7 0.2909
CATSPERB 0.277
ARHGAP28 0.6368
CAMKMT -0.1553
CCDC48 0.3992
CLMP -0.2591
METTL8 -0.0518
NAA40 1.0567
ZMYM1 -0.2742
KDM8 0.0196
QSER1 0.0447
GEMIN6 -0.1553
PEAK1 0.0549
LONRF3 -0.5108
PIP4K2C 0.1315
TMC5 0.0196
CCDC102B 0.2583
ARHGEF5 0.9506
NHEJ1 -0.015
AGBL2 0.0447
ZBTB3 -0.3067
FAM124B -0.0531
ZDHHC11 0.7078
RNF122 -0.2973
C7orf63 0.2876
TMEM180 -0.2548
CSPP1 0.2706
PDZD3 -0.2591
FAM57A -0.2974
EPHX3 0.3259
TM4SF20 -0.0531
LINC00115 -0.2698
SNX22 -0.2687
FLJ13224 0.1082
NEK11 0.4022
TUBAL3 0.0438
ZNF669 1.6601
RBFA 0.2583
C11orf63 -0.2591
TREML2 0.0686
BORA -0.202
TCTN2 0.2996
ALG13 -0.5108
CPSF7 0.6692
BAALC 0.6926
RPAP2 -0.2324
CBLL1 0.2876
NUDT18 -0.3632
RABEP2 0.0196
THSD4 0.3352
UBA5 0.4154
DCAKD -0.3237
CCDC134 -0.3174
ZNF212 0.4876
ZC3H14 0.8044
PODNL1 0.8885
MAP9 -0.2178
HDAC11 0.0777
CAAP1 -1.7646
PLBD1 0.1013
LPCAT1 0.7078
RIN3 0.277
ZNF671 0.0706
MCMBP -1.2404
GGNBP2 0.6948
ZNF672 0.7556
ATP8B4 -0.257
THNSL1 0.0593
RPP21 0.0242
ZNF613 0.0982
PRR5L 0.0447
CALCR 0.2876
CYBRD1 -0.0518
NUP85 -0.3027
NAA60 0.0164
TMC7 0.0196
MORN1 -0.2698
BTNL8 -0.9483
TUSC3 -0.3693
PYROXD1 0.1465
ACTR5 -1.3151
ATAD5 0.2744
MAGIX 0.2384
SETD6 0.0451
C2orf54 -0.0545
TCEAL4 -0.5108
MRM1 0.6948
NANOG 0.0617
ADM2 -0.2805
SPEF2 0.684
FAM110D -0.2656
MAP6D1 0.4266
UBXN8 -0.2995
DOK3 0.2741
TNIP3 -0.2
KIAA0319L -0.2742
SYNPO2L -0.1826
ADCK4 0.07
CNTD2 0.07
CNTNAP3 -0.6609
SLC35E1 -0.7652
KAT6A -0.2889
LINC00472 0.0281
ZNF696 0.6926
L2HGDH 0.2975
C10orf95 -0.2548
DHDDS -0.2656
LPPR3 -0.375
PLEKHS1 -1.2404
SYNDIG1 0.3025
NOL10 -0.1556
PDZD7 -0.2548
ERMP1 -1.7912
PAQR6 0.8716
DENND1C -0.3648
CEP76 0.6368
PHF17 -0.2221
DENND2D -0.2426
DNAJC22 0.1315
ABCA11P -0.2719
SCD5 -0.2262
WDR76 -0.3133
ATAT1 0.0242
ZNF767 0.4876
WLS -0.223
ZNF442 0.4694
CPED1 0.2736
GRHL2 0.6926
TRMT2B -0.5108
DSN1 -1.3329
FRMD1 -0.7191
DNAJB14 -0.2
POF1B -0.4556
ZNF702P 0.0982
SVEP1 -0.4202
TTC26 -0.0177
PLEKHH3 -0.2998
OBFC1 -0.2548
AGPAT4-IT1 -0.7139
ELOVL7 -0.3583
ANKRD53 -0.1973
CALD1 0.3075
PSCA 0.6926
GREB1L 0.2519
PCNXL2 -0.2207
ESRP2 0.0683
DOCK5 -0.362
C5orf44 -0.3665
C10orf88 -1.3218
TMEM156 -0.2632
GLRA3 -0.2182
RMI1 -0.3988
FAM192A 0.0451
PHC3 0.4361
FAM188A 0.0042
WWC2 0.6924
C14orf159 1.0469
NAA25 0.2858
UBTD1 -0.2548
FOXRED2 -0.3046
TMEM62 -0.3133
MYO15B -0.3027
NRSN2 0.3106
SLC24A6 0.2858
PANK2 0.2858
FBXL18 0.6097
SEMA6D -0.257
ZNF556 -0.375
CSRNP3 0.0061
ANP32A-IT1 -0.2687
TRPM3 -0.4052
FAM106A -0.3102
GPR157 -0.2698
CEBPA-AS1 0.1023
PGAP1 -0.0581
LRRTM4 -0.1199
ATF7IP2 0.0164
DCAF17 -0.0518
LINC00574 -0.7191
ADAMTS20 0.1327
CCDC15 -0.2686
HEXA-AS1 0.3352
TUBA4B -0.015
FLJ14107 -0.3632
ZNF606 0.0706
MZT2B 0.0165
C7orf69 0.6683
CALM1 1.1471
ZFP2 0.1085
ZNF614 0.0982
C3orf36 0.4154
BICC1 0.0957
BAIAP2L2 -0.3046
ARL14 0.4381
PIF1 -0.2687
YSK4 -0.0124
VCPIP1 0.2706
CCDC33 0.0211
C14orf45 0.2663
TRIM46 0.2316
CCDC170 -0.6661
NR4A3 -0.3988
LRRC8E -0.3648
C1orf129 0.9458
RPF1 -0.1961
ZNF703 -0.2973
PTGES2 0.537
SIKE1 -0.2426
FRAS1 -0.2478
THOC7 -0.6312
UXS1 -0.0073
PQLC1 0.2583
ZC3H12A -0.2742
ASRGL1 -0.3067
CENPT 0.0683
EDC3 0.0211
NAA15 -0.1916
CWH43 -0.2136
ASMTL-AS1 0.6901
ATHL1 -0.7538
FLJ22184 -0.3648
C4orf29 -0.2221
MOGAT2 0.2808
CTC1 -0.2853
IFT74 -1.7646
DBF4B -0.3237
SPSB1 -0.2698
MYCT1 -0.7139
C16orf59 0.0164
MYO19 1.158
KIAA0226L -0.2528
CEP290 -0.1841
TTI2 -0.2973
BRD3 0.0589
TMEM134 0.665
C10orf57 -0.2208
RNF34 0.2996
MUS81 0.665
FUZ 0.0982
HKDC1 0.0056
FBXO11 -0.1553
CHD9 0.0739
FHOD3 0.2889
OPA3 0.0719
SPG11 -0.3133
PROSER1 -0.2528
NUP214 0.8667
ARMC9 -0.0545
CCDC92 0.2996
TM2D3 -0.2857
RUNX1-IT1 -0.3074
ALPK1 -0.2
WDR96 -0.2548
NAA50 0.3837
COQ10B -0.0581
LHX3 0.0589
ACSF2 1.7408
TARS2 1.1098
RAB11FIP1 -0.2973
NUBPL 0.8572
PAAF1 1.4696
ORAI2 0.2876
RUFY1 0.1085
CXorf21 0.9029
WDR26 0.2668
C17orf70 0.2309
PIGZ 0.4143
ELL3 -0.3133
PREX2 0.3002
CEP63 0.4154
SLC35F5 -0.0237
FAM214B 1.7637
EFHC2 0.2384
C16orf70 0.0683
TRIM45 -0.1866
ZNF430 -0.6023
EDEM3 -0.2675
STAM 0.0042
HSD3B7 -0.0406
ITPKC 0.07
GRPEL1 -0.2355
SCUBE1 -0.3174
CDK5RAP3 -0.3036
MLLT10 0.0544
CUBN 0.0042
MTERFD3 -0.2619
CCDC6 0.0957
PLEKHO2 -0.2687
EFHD1 -0.0545
C2orf44 -0.1829
TRABD -0.2805
MED28 -0.2274
FER1L4 -1.2363
FLAD1 0.2316
SPHKAP -0.0531
NCOA4 0.1382
PDGFD -0.2211
KLHL15 0.9123
TET1 0.0957
LRRC27 -1.3449
EPC1 0.0593
CPEB4 0.1545
PPP1R2P9 0.2384
ZKSCAN3 0.0608
GKAP1 -0.3988
CXXC4 -0.2
SP6 -0.3036
CEP70 0.4125
CCDC68 0.2765
PUS1 0.2996
ABTB1 0.3992
WNT10A -0.015
ULBP2 -0.6661
ULBP1 -0.6661
DNAJC5 0.8138
ADAM33 0.2858
KCNIP4 0.3471
WDR82 -0.6312
PABPC1L 1.7994
PNPLA3 -0.3174
SLC25A16 0.0957
BPIFB2 0.2733
TRAF3IP3 -0.2856
SEL1L2 0.2858
DCAF11 0.823
ZSCAN16 0.0608
REEP4 -0.3632
COASY -0.2998
WDR61 0.0549
LPAL2 -0.7139
TNKS2 -0.2208
RNF39 0.0242
SHOC2 -1.2404
ADAM12 -1.3218
PDCD1LG2 -1.7912
CD276 0.3352
RASSF7 -0.7538
CSRP3 0.0703
CALM2 -0.1553
PDHX 0.0447
FOSL1 0.665
CUL5 -0.2577
UBXN6 -0.375
SLC19A3 -0.0531
TSGA10 -0.0073
AKNA -0.4202
ESX1 -0.5108
PBX4 -0.7217
SLC35G2 0.4154
ACAD10 0.2858
SRCIN1 2.4254
KIAA1683 -0.7217
TTYH3 0.6097
ARHGAP39 0.6926
PTP4A2 -0.2687
THSD7B -0.0124
SLC44A4 0.0242
VWA7 0.0242
C6orf25 0.0242
FGF23 0.0726
LY6G6C 0.0242
LY6G5C 0.0242
PRR3 0.0242
THUMPD2 -0.1553
TSEN2 0.0777
AARSD1 -0.2998
TMEM121 0.277
PRR7 0.2741
KHDC1 0.0281
MFAP5 0.0423
ITIH5 0.0438
UPK3B 0.2876
NDFIP1 0.0277
C12orf39 0.1465
THAP7 -0.1836
STARD5 0.0549
GLTPD1 -0.2698
LIMD2 -0.2842
TMEM177 -0.0237
B9D2 0.1045
CYB5B 0.0683
ZNF34 0.6926
USP5 0.0617
COL18A1 -0.3366
INTS5 -0.3067
MLF2 0.0617
CMIP 0.0683
CALM3 0.0719
ASXL3 0.2889
CEP44 -0.2182
ZNF436 -0.2656
SSPN 0.0663
EEPD1 0.6431
DDHD1 0.2975
BHLHB9 -0.5108
DUSP16 0.1013
ZFP91 0.6692
APOL6 -0.3046
APOL5 -0.3046
APOL4 -0.3046
APOL3 -0.3046
TAS1R2 -0.2656
TAS1R1 -0.2698
MLL2 0.1315
SH3BP5L 0.7556
GRIP2 0.0777
JHDM1D 0.4872
SETD7 -0.1916
KIAA1715 -0.0281
AAAS 0.1315
ZNRD1-AS1 0.0242
PRRT1 0.0242
EGFL8 0.0242
HCG4B 0.0242
FXR1 0.4266
YEATS4 0.1539
ILKAP -0.0545
NPL -0.2675
HMGA2 0.1539
ALX1 0.4485
TMPRSS5 -0.2591
CDK2AP1 0.2996
ACTN4 0.0725
CALML3 0.0438
IFT88 -0.2692
GJA9 -0.2742
TUBB1 -0.3389
WNT5B 0.5726
ZBP1 2.4013
SLC2A10 0.2629
KCNH6 -0.2842
SLC25A32 0.6926
COLEC12 0.6368
CLPTM1L 0.7078
OR5AC2 0.0336
PABPN1 0.8007
OR11H1 0.499
OR4F17 0.0887
CALR -0.3555
DPF3 0.2663
GPR68 1.0469
OR4K15 0.8134
TCL1A 0.277
OR8J3 0.3267
AP3B2 0.0705
PAR5 1.3909
ANP32A -0.2687
ST8SIA2 -0.2857
OR51G2 0.4788
OR51E2 -0.7348
CALU 0.3075
OR4P4 -0.5831
OR4C15 0.4044
NPRL3 0.0164
OR4A5 0.4384
OR4A16 0.4044
OR4A15 0.4044
OR10W1 0.6692
OR10V2P 0.6692
GAN 0.0683
OR2AE1 0.2876
CAMK4 -0.5418
SLC7A5 0.0683
OR6N2 -0.3033
OR6K2 -0.3033
OR2L5 0.8558
OR2G3 1.4144
OR2G2 1.4144
OR2C3 1.4144
TAF15 1.0951
POLR2M -0.257
PTDSS2 -0.7538
GPR63 0.0938
RSPH6A 0.0719
SYNC -0.2687
CFHR5 1.2332
CAMK2A 0.0443
DCSTAMP 0.6926
HM13 0.65
RND2 -0.2998
MOB2 -0.7538
ITFG1 0.0739
SGPP1 0.2975
SLC38A1 0.1327
TMX1 0.2975
LRRC3 -0.3366
GDPD5 0.6366
FBXO38 0.0443
TDRD3 -0.203
STMN4 -0.362
VOPP1 0.6883
FAM49A 0.187
WBSCR16 0.2876
YIPF5 0.0443
C15orf44 -0.2687
FAM117A 1.7408
TRIM11 0.569
LMAN2L -0.0021
C1orf21 -0.2675
NDEL1 -0.2853
CSRNP2 0.1315
TXNDC5 0.0441
ACTL8 -0.2656
CLPB 0.9095
MIR600HG 1.0009
PDRG1 0.65
ANKRD13C -0.223
APOLD1 0.1013
CCDC130 0.8885
GFOD2 0.0683
COL21A1 0.0686
PLA2G12A -0.2
CAMK2B 0.6683
CDADC1 -0.2341
TRIM8 -0.2548
URM1 0.537
LBH -0.1491
PVRL4 0.5932
FIP1L1 -0.2136
SNX27 -0.2863
COIL 0.4075
FAM83D -1.3151
ANP32E -0.2828
NIPA2 0.9596
TMEM163 -0.0124
ACSBG2 -0.3648
CAB39L -0.2341
ITM2C -0.0545
TSPAN14 -0.2208
CDT1 0.0683
KAZALD1 -0.2548
UNC93B1 1.2308
DEFB126 0.3106
DIAPH3 -0.203
SHCBP1L -0.2675
TRMT1L -0.2675
TSC22D4 0.2876
TSSK3 -0.2687
MAP1LC3B 0.0683
AKAP1 0.4075
CCNL2 -0.2698
VMP1 2.2976
C6orf62 0.0608
ISCA1 -0.3988
LOC81691 0.0196
AMN 0.277
OR5V1 0.0608
OR2B2 0.0608
LINC00597 0.0549
CAMK2D -0.2
SLC14A2 0.2765
DOCK8 -1.9106
PPP1R14C -0.6661
MADCAM1 -0.375
SF3A2 -0.375
ELL -0.7217
TRIM7 0.1656
NUAK2 -0.2856
TIGD6 0.0443
RNF170 -0.2889
ADAMTS12 0.684
TLR10 -0.2632
ADAMTS10 -0.3648
SLCO5A1 0.3002
OR12D3 0.0608
CAMK2G -0.1826
NETO2 0.0739
NETO1 0.2583
SPACA1 0.0938
VANGL1 -0.2426
TRIM56 0.2876
SBF2 0.4747
RNF146 0.0673
SPRY4 0.0277
ST6GALNAC5 -0.1961
KRTAP1-3 -0.2824
KRTAP1-1 -0.2824
TMEM14B 0.0441
MGC3771 0.0164
SFXN3 -0.2548
ZNF611 0.0982
MED25 0.0982
SHARPIN 0.6926
ZNF239 0.0567
KRTAP9-9 -0.3175
KRTAP4-6 -0.2576
KRTAP2-1 -0.2824
ARPC5L 0.6397
ISG20L2 -0.3033
RAB1B 0.665
LAS1L 0.4395
HYI -0.2742
FAHD1 0.0164
SYMPK 0.0719
QTRT1 0.4694
SLIRP 0.2663
SLC7A5P1 0.0196
SLC25A28 -0.2548
CAMLG 0.0277
MIA 0.07
CLPP -0.3648
FAM108A1 -0.375
CABLES2 -0.3196
SEH1L 0.6368
DPF1 0.0725
KIF18A 0.0703
ZNF93 -0.7217
HDHD3 -0.4202
MKKS 0.2858
CAMP -0.7116
GDF5 1.8327
NCOA3 2.1615
NRIP1 -0.24
CHAF1B -0.3074
C21orf33 -0.3366
CANX 0.1085
DGCR6 -0.2642
LZTR1 -0.1836
CLTCL1 -0.2642
CAPG -0.1199
DGCR14 -0.2642
SYN3 -1.8866
GTPBP6 0.6901
HDHD1 1.2129
AKAP17A 1.2129
PNPLA4 0.8738
CAPN1 1.0567
ZRSR2 0.9123
USP11 0.2384
USP9X 0.2384
CAPN2 -0.2608
RBM10 0.2384
KDM5C 0.2384
SMC1A 0.2384
CAPN3 -0.3133
CAPNS1 0.1023
NAA10 -0.5108
UBL4A -0.5108
TMEM187 -0.5108
CAPN6 -0.5108
LAGE3 -0.5108
SLC10A3 -0.5108
TKTL1 -0.5108
CAPS -0.3648
KDM5D -3.3566
USP9Y -3.2774
EPX 0.9983
ARID1A -0.2656
CAPZA1 -0.2426
HIST3H3 -0.2394
DYSF -0.1199
COLQ 0.0777
SERF1A 0.0032
HIST1H4I 0.0608
TRRAP 0.2876
CAPZA2 0.2909
PICALM -0.2155
KLRC4 0.1002
SNN 0.0164
ACOX2 -0.6312
CAST -0.5573
ACOX3 -0.2355
AXIN1 0.0164
AXIN2 -0.2728
BAP1 -0.6312
BRAP 0.2858
CDC7 -0.2324
CDC45 -0.2642
CAPZB -0.2656
EOMES 0.0777
FZD1 0.2876
FZD4 -0.2155
FZD6 0.6926
FZD7 -0.0581
FZD8 0.0593
PCDH11Y -2.8519
FZD9 0.2876
GFI1B 0.3513
HIST1H2AI 0.0608
CARS -0.7538
HIST1H2AK 0.0608
HIST1H2AJ 0.0608
HIST1H2AL 0.0608
HIST1H2AC 0.0608
HIST1H2AB 0.0608
HIST1H2AM 0.0608
HIST2H2AC -0.2828
HIST1H2BG 0.0608
PITPNM3 -0.2853
CASP1 -0.2211
HIST1H2BL 0.0608
ELOVL3 -0.2548
HIST1H2BN 0.0608
FCRL5 -0.3033
FCRL4 -0.3033
HIST1H2BM 0.0608
HIST1H2BF 0.0608
TCF7L1 -0.1199
HIST1H2BE 0.0608
ADPGK 0.3352
SH3BGRL3 -0.2656
SF3B5 -0.6661
INO80B -0.1199
GSG1 0.1013
CCDC70 -0.2331
SLC25A31 -0.2221
PUS7L 0.1327
PMFBP1 0.0683
HIST1H2BH 0.0608
LRRC48 -0.3102
ABHD11 0.2876
RAB33B -0.1916
HIST1H2BI 0.0608
EMC6 -0.3153
CDCA3 0.0617
MXD3 0.2741
APH1B -0.2687
GLT8D2 -0.2619
HIST1H2BC 0.0608
KATNAL2 0.2765
DOHH -0.375
ARHGAP24 -0.2262
DDX59 -0.2955
HIST1H2BO 0.0608
PUS3 -0.2686
EPPK1 0.6926
SCRT1 0.6926
PLVAP 0.2702
HIST2H2BE -0.2828
CASP2 0.4968
HIST1H3A 0.0608
HIST1H3D 0.0608
HIST1H3C 0.0608
HIST1H3E 0.0608
TTC25 -0.2998
CHST9 0.2889
HIST1H3I 0.0608
NUF2 0.6745
FAM110A 0.2903
AIF1L 0.8667
DNAL1 0.2663
RTBDN 0.4694
RILP -0.2974
COG3 -0.2528
UCK1 0.8667
HIST1H3G 0.0608
GPR101 -0.5108
TAAR8 0.0673
MFRP -0.2591
HIST1H3J 0.0608
HIST1H3H 0.0608
HIST1H3B 0.0608
HIST1H4A 0.0608
TMUB1 0.4876
THAP2 0.1539
AKR1E2 0.0438
RASSF5 -0.2856
NUDT12 -0.111
SOX7 -0.4501
BCL2L12 0.0982
RTP3 -0.6438
CASP3 0.269
HIST1H4D 0.0608
TMEM47 0.9104
CCM2 0.6683
C22orf13 -0.2944
AMMECR1L 0.0165
C18orf21 0.2889
HIST1H4F 0.0608
HIST1H4K 0.0608
HIST1H4J 0.0608
C19orf12 -0.2038
ZMIZ2 0.6683
C11orf68 0.665
TEX101 0.1045
HIST1H4C 0.0608
FAM103A1 0.0705
FAM107B 0.0042
SELO -0.2805
CCDC3 0.0042
FAM167A -0.4501
HIST1H4H 0.0608
SLC35G5 -0.4501
LINC00208 -0.4501
C8orf12 -0.4501
DYNLRB2 0.0683
DYNLRB1 2.1747
TEKT1 -0.2853
HIST1H4B 0.0608
TLN2 -0.2687
MS4A8B 0.6692
PARP9 0.3919
SESN2 -0.2656
HIST1H4E 0.0608
HIST1H4L 0.0608
HIST1H4G 0.0608
CRISPLD1 0.2878
CD99L2 -0.5108
HSDL1 0.0683
RPS6KL1 0.2663
RHNO1 0.0951
TRAPPC9 0.6926
SLC4A9 0.0277
CALN1 0.4372
SH3BGRL2 0.0938
CASP4 -0.2211
JAM3 -0.2686
FERMT3 1.0567
TRPT1 1.0567
NRIP2 0.0951
ESPN -0.2698
CRISPLD2 0.0683
YPEL3 0.0196
HYAL3 -0.7116
FAM57B 0.0196
INHBE 0.1315
RIOK1 0.0441
SLC25A18 -0.2642
ATG10 -1.241
